qaccver	qlen	saccver	slen	evalue	score	bitscore	pident	ppos	length	gapopen	qstart	qend	sstart	send	sframe	staxid	ssciname	scomname	stitle
HERV-K14CI_1-Gag_p24-283-484	628	CP034497.1	64242768	1.02e-12	208	84.7	46.087	59.13	115	4	241	353	23657549	23657884	2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
HERV-K14CI_1-Gag_p24-283-484	628	CP034497.1	64242768	1.17e-12	208	84.7	42.056	61.68	107	2	4	109	37545956	37545642	-2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
HERV-K14CI_1-Gag_p24-283-484	628	CP034497.1	64242768	1.58e-12	207	84.3	55.000	63.75	80	1	516	590	20330221	20330460	1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
HERV-K14CI_1-Gag_p24-283-484	628	CP034497.1	64242768	6.01e-11	193	79.0	43.902	63.41	82	0	16	97	20372360	20372115	-2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
HERV-K14CI_1-Gag_p24-283-484	628	CP034497.1	64242768	1.26e-10	119	50.4	44.828	55.17	58	0	396	453	23988964	23989137	1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
HERV-K14CI_1-Gag_p24-283-484	628	CP034497.1	64242768	1.26e-10	113	48.1	33.010	50.49	103	2	283	385	23988626	23988928	2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
HERV-K14CI_1-Gag_p24-283-484	628	CP034497.1	64242768	1.54e-10	146	60.8	35.294	58.82	102	2	279	380	23650111	23649815	-3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
HERV-K14CI_1-Gag_p24-283-484	628	CP034497.1	64242768	1.54e-10	85	37.4	50.000	67.65	34	0	396	429	23649774	23649673	-1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
HERV-K14CI_1-Gag_p24-283-484	628	CP034497.1	64242768	2.97e-10	187	76.6	53.012	61.45	83	3	523	602	23699025	23698783	-1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
HERV-K14CI_1-Gag_p24-283-484	628	CP034497.1	64242768	3.75e-09	178	73.2	32.979	45.74	188	5	242	426	52420363	52420914	1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
HERV-K14CI_1-Gag_p24-283-484	628	CP034497.1	64242768	1.24e-08	174	71.6	29.480	45.66	173	2	385	557	21745818	21746219	3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
HERV-K14CI_1-Gag_p24-283-484	628	CP034497.1	64242768	1.08e-07	166	68.6	32.979	54.26	94	0	4	97	24443691	24443972	3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
HERV-K14CI_1-Gag_p24-283-484	628	CP034497.1	64242768	1.49e-07	165	68.2	37.975	62.03	79	0	4	82	23979274	23979038	-3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
HERV-K14CI_1-Gag_p24-283-484	628	CP034497.1	64242768	5.39e-07	160	66.2	33.708	50.56	89	0	4	92	28010806	28011072	1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
HERV-K14CI_1-Gag_p24-283-484	628	CP034497.1	64242768	1.16e-06	136	57.0	40.984	62.30	61	0	37	97	24293645	24293463	-2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
HERV-K14CI_1-Gag_p24-283-484	628	CP034497.1	64242768	1.16e-06	60	27.7	53.571	67.86	28	0	11	38	24293727	24293644	-1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
HERV-K14CI_1-Gag_p24-283-484	628	CP034497.1	64242768	1.30e-06	157	65.1	46.753	51.95	77	1	543	619	45077635	45077447	-3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
HERV-K14CI_1-Gag_p24-283-484	628	CP034497.1	64242768	1.42e-06	156	64.7	45.714	68.57	70	2	2	69	20328508	20328717	1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
HERV-K14CI_1-Gag_p24-283-484	628	CP034497.1	64242768	2.07e-06	155	64.3	31.034	50.34	145	3	286	429	24026527	24026952	1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
HERV-K14CI_1-Gag_p24-283-484	628	CP034497.1	64242768	1.16e-05	149	62.0	56.364	63.64	55	1	543	594	21746176	21746340	1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
HERV-K14CI_1-Gag_p24-283-484	628	CP034497.1	64242768	1.57e-05	148	61.6	37.079	55.06	89	0	4	92	20631370	20631104	-3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
HERV-K14CI_1-Gag_p24-283-484	628	CP034497.1	64242768	2.11e-05	146	60.8	47.541	60.66	61	0	533	593	58348778	58348960	2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
HERV-K14CI_1-Gag_p24-283-484	628	CP034497.1	64242768	4.16e-05	144	60.1	35.955	48.31	89	1	1	82	24394336	24394602	1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
HERV-K14CI_1-Gag_p24-283-484	628	CP034497.1	64242768	6.42e-05	142	59.3	40.299	62.69	67	0	27	93	21750905	21751105	2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
HERV-K14CI_1-Gag_p24-283-484	628	CP034497.1	64242768	1.29e-04	140	58.5	34.483	55.17	87	1	14	97	52775456	52775716	2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
HERV-K14CI_1-Gag_p24-283-484	628	CP034497.1	64242768	2.01e-04	138	57.8	43.243	58.11	74	2	2	72	52922483	52922268	-2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
HERV-K14CI_1-Gag_p24-283-484	628	CP034497.1	64242768	7.48e-04	133	55.8	29.670	53.85	91	0	7	97	28177370	28177642	2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
HERV-K14CI_1-Gag_p24-283-484	628	CP034497.1	64242768	0.001	131	55.1	47.692	66.15	65	2	229	293	23699205	23699017	-1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
HERV-K14CI_1-Gag_p24-283-484	628	CP034497.1	64242768	0.002	130	54.7	47.692	66.15	65	2	229	293	45077883	45077695	-1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
HERV-K14CI_1-Gag_p24-283-484	628	CP034497.1	64242768	0.002	130	54.7	41.176	64.71	51	0	45	95	11677010	11676858	-2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
HERV-K14CI_1-Gag_p24-283-484	628	CP034497.1	64242768	0.002	129	54.3	28.916	55.42	83	0	15	97	21745066	21745314	1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
HERV-K14CI_1-Gag_p24-283-484	628	CP034497.1	64242768	0.003	129	54.3	30.120	56.63	83	0	15	97	23671102	23671350	1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
HERV-K14CI_1-Gag_p24-283-484	628	CP034497.1	64242768	0.007	125	52.8	38.889	62.96	54	0	29	82	24366687	24366848	3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
HERV-K14CI_1-Gag_p24-283-484	628	CP034497.1	64242768	0.007	125	52.8	34.667	56.00	75	1	21	95	52419958	52420179	1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
HERV-K14CI_1-Gag_p24-283-484	628	CP034497.1	64242768	0.025	120	50.8	33.333	63.49	63	0	33	95	11676535	11676347	-3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
HERV-K14CI_1-Gag_p24-283-484	628	CP034497.1	64242768	0.039	119	50.4	41.667	61.11	72	1	2	72	9565148	9564933	-2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
HERV-K14CI_1-Gag_p24-283-484	628	CP034497.1	64242768	0.059	117	49.7	38.983	59.32	59	1	38	96	52857215	52857042	-2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
HERV-K14CI_1-Gag_p24-283-484	628	CP034497.1	64242768	0.10	115	48.9	36.667	56.67	60	0	36	95	11910929	11910750	-2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
HERV-K14CI_1-Gag_p24-283-484	628	CP034497.1	64242768	0.26	112	47.8	55.556	69.44	36	0	62	97	58347560	58347667	2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
HERV-K14CI_1-Gag_p24-283-484	628	CP034497.1	64242768	0.31	111	47.4	28.049	48.78	82	0	15	96	24080429	24080184	-2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
