qaccver	qlen	saccver	slen	evalue	score	bitscore	pident	ppos	length	gapopen	qstart	qend	sstart	send	sframe	staxid	ssciname	scomname	stitle
HERVH48I_4-Gag_p30-222-426	536	XR_987865.2	7747	2.08e-169	1396	542	78.571	83.24	364	1	173	536	6158	5073	-3	9545	Macaca nemestrina	pig-tailed macaque	PREDICTED: Macaca nemestrina uncharacterized LOC105482776 (LOC105482776), ncRNA
HERVH48I_4-Gag_p30-222-426	536	XR_987865.2	7747	4.65e-18	250	100	85.000	90.00	60	0	1	60	6642	6463	-2	9545	Macaca nemestrina	pig-tailed macaque	PREDICTED: Macaca nemestrina uncharacterized LOC105482776 (LOC105482776), ncRNA
HERVH48I_4-Gag_p30-222-426	536	AC147381.3	162222	1.90e-168	1292	502	86.833	92.17	281	0	172	452	82453	81611	-3	9598	Pan troglodytes	chimpanzee	Pan troglodytes BAC clone RP43-162H15 from chromosome 7, complete sequence
HERVH48I_4-Gag_p30-222-426	536	AC147381.3	162222	1.90e-168	283	113	83.146	85.39	89	0	448	536	81626	81360	-2	9598	Pan troglodytes	chimpanzee	Pan troglodytes BAC clone RP43-162H15 from chromosome 7, complete sequence
HERVH48I_4-Gag_p30-222-426	536	AC147381.3	162222	1.90e-168	72	32.3	82.353	82.35	17	0	118	134	82622	82572	-2	9598	Pan troglodytes	chimpanzee	Pan troglodytes BAC clone RP43-162H15 from chromosome 7, complete sequence
HERVH48I_4-Gag_p30-222-426	536	AC147381.3	162222	1.37e-16	239	96.7	84.211	87.72	57	1	1	57	82939	82772	-3	9598	Pan troglodytes	chimpanzee	Pan troglodytes BAC clone RP43-162H15 from chromosome 7, complete sequence
HERVH48I_4-Gag_p30-222-426	536	AC026477.3	70380	3.68e-168	1308	508	86.269	88.96	335	0	118	452	54242	53238	-2	9606	Homo sapiens	human	Homo sapiens chromosome 5 clone RP11-94D20, complete sequence
HERVH48I_4-Gag_p30-222-426	536	AC026477.3	70380	3.68e-168	290	116	84.444	90.00	90	0	447	536	53256	52987	-1	9606	Homo sapiens	human	Homo sapiens chromosome 5 clone RP11-94D20, complete sequence
HERVH48I_4-Gag_p30-222-426	536	AC026477.3	70380	4.87e-43	336	134	40.513	56.92	195	3	299	489	25069	25644	1	9606	Homo sapiens	human	Homo sapiens chromosome 5 clone RP11-94D20, complete sequence
HERVH48I_4-Gag_p30-222-426	536	AC026477.3	70380	4.87e-43	178	73.2	41.379	56.32	87	0	206	292	24765	25025	3	9606	Homo sapiens	human	Homo sapiens chromosome 5 clone RP11-94D20, complete sequence
HERVH48I_4-Gag_p30-222-426	536	AC026477.3	70380	3.83e-19	259	104	88.333	88.33	60	0	1	60	54585	54406	-1	9606	Homo sapiens	human	Homo sapiens chromosome 5 clone RP11-94D20, complete sequence
HERVH48I_4-Gag_p30-222-426	536	AC073127.11	155842	1.80e-166	1270	493	85.765	91.10	281	0	172	452	51061	51903	1	9606	Homo sapiens	human	Homo sapiens BAC clone RP11-645N11 from 7, complete sequence
HERVH48I_4-Gag_p30-222-426	536	AC073127.11	155842	1.80e-166	287	115	85.393	87.64	89	0	448	536	51888	52154	3	9606	Homo sapiens	human	Homo sapiens BAC clone RP11-645N11 from 7, complete sequence
HERVH48I_4-Gag_p30-222-426	536	AC073127.11	155842	1.80e-166	73	32.7	82.353	82.35	17	0	118	134	50892	50942	3	9606	Homo sapiens	human	Homo sapiens BAC clone RP11-645N11 from 7, complete sequence
HERVH48I_4-Gag_p30-222-426	536	AC073127.11	155842	1.37e-16	239	96.7	84.211	87.72	57	1	1	57	50545	50712	1	9606	Homo sapiens	human	Homo sapiens BAC clone RP11-645N11 from 7, complete sequence
HERVH48I_4-Gag_p30-222-426	536	AC109490.3	161024	4.33e-164	1360	528	77.327	80.43	419	2	118	536	142022	143257	2	9606	Homo sapiens	human	Homo sapiens chromosome 16 clone RP11-65B9, complete sequence
HERVH48I_4-Gag_p30-222-426	536	AC109490.3	161024	2.99e-08	114	48.5	67.647	70.59	34	0	20	53	141716	141817	2	9606	Homo sapiens	human	Homo sapiens chromosome 16 clone RP11-65B9, complete sequence
HERVH48I_4-Gag_p30-222-426	536	AC109490.3	161024	2.99e-08	96	41.6	85.714	95.24	21	0	1	21	141658	141720	1	9606	Homo sapiens	human	Homo sapiens chromosome 16 clone RP11-65B9, complete sequence
HERVH48I_4-Gag_p30-222-426	536	AC116553.2	173692	4.34e-164	1360	528	77.327	80.43	419	2	118	536	26230	27465	1	9606	Homo sapiens	human	Homo sapiens chromosome 16 clone RP11-43P5, complete sequence
HERVH48I_4-Gag_p30-222-426	536	AC116553.2	173692	2.99e-08	114	48.5	67.647	70.59	34	0	20	53	25924	26025	1	9606	Homo sapiens	human	Homo sapiens chromosome 16 clone RP11-43P5, complete sequence
HERVH48I_4-Gag_p30-222-426	536	AC116553.2	173692	2.99e-08	96	41.6	85.714	95.24	21	0	1	21	25866	25928	3	9606	Homo sapiens	human	Homo sapiens chromosome 16 clone RP11-43P5, complete sequence
HERVH48I_4-Gag_p30-222-426	536	AP023487.1	1363445	4.37e-164	1360	528	77.327	80.43	419	2	118	536	1069489	1068254	-2	9606	Homo sapiens	human	Homo sapiens DNA, sequence_id: unplaced_0002
HERVH48I_4-Gag_p30-222-426	536	AP023487.1	1363445	1.83e-49	497	196	50.262	67.54	191	3	325	507	903936	903367	-3	9606	Homo sapiens	human	Homo sapiens DNA, sequence_id: unplaced_0002
HERVH48I_4-Gag_p30-222-426	536	AP023487.1	1363445	7.31e-30	345	137	50.365	67.88	137	1	202	337	904307	903897	-1	9606	Homo sapiens	human	Homo sapiens DNA, sequence_id: unplaced_0002
HERVH48I_4-Gag_p30-222-426	536	AP023487.1	1363445	8.82e-28	329	131	31.090	45.83	312	7	207	485	423273	422347	-3	9606	Homo sapiens	human	Homo sapiens DNA, sequence_id: unplaced_0002
HERVH48I_4-Gag_p30-222-426	536	AP023487.1	1363445	2.82e-08	114	48.5	67.647	70.59	34	0	20	53	1069795	1069694	-2	9606	Homo sapiens	human	Homo sapiens DNA, sequence_id: unplaced_0002
HERVH48I_4-Gag_p30-222-426	536	AP023487.1	1363445	2.82e-08	96	41.6	85.714	95.24	21	0	1	21	1069853	1069791	-1	9606	Homo sapiens	human	Homo sapiens DNA, sequence_id: unplaced_0002
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	4.37e-164	1360	528	77.327	80.43	419	2	118	536	35083779	35082544	-3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	1.71e-88	576	226	47.561	63.01	246	3	303	536	9708966	9708229	-3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	1.71e-88	333	132	58.491	75.47	106	0	205	310	9709261	9708944	-2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	1.51e-63	605	237	65.803	73.06	193	0	202	394	30497618	30497040	-1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	2.21e-57	558	219	80.921	87.50	152	0	385	536	30497041	30496586	-2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	1.83e-49	497	196	50.262	67.54	191	3	325	507	34918221	34917652	-3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	5.36e-41	398	157	42.857	59.18	196	3	218	401	20596746	20597324	3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	5.36e-41	99	42.7	37.391	46.09	115	4	402	509	20597323	20597661	1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	2.22e-31	277	111	56.522	77.17	92	0	357	448	10318914	10319189	3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	2.22e-31	136	57.0	42.857	54.29	70	1	471	536	10319278	10319487	1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	7.32e-30	345	137	50.365	67.88	137	1	202	337	34918592	34918182	-1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	8.83e-28	329	131	31.090	45.83	312	7	207	485	34448696	34447770	-1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	1.64e-26	269	108	47.183	60.56	142	3	402	536	47814486	47814911	3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	1.64e-26	101	43.5	47.619	64.29	42	0	359	400	47814358	47814483	1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	3.83e-26	264	106	46.259	57.82	147	4	402	536	59495204	59494791	-1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	3.83e-26	103	44.3	34.247	54.79	73	1	337	400	59495425	59495207	-2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	4.86e-26	308	123	32.016	47.04	253	4	213	458	20445415	20446158	1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	4.86e-26	308	123	32.016	47.04	253	4	213	458	20480883	20480140	-3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	4.86e-26	58	26.9	52.632	68.42	19	0	489	507	20446221	20446277	3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	4.86e-26	58	26.9	52.632	68.42	19	0	489	507	20480077	20480021	-2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	3.39e-25	308	123	41.667	56.77	192	4	357	536	18947279	18946710	-1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	2.58e-24	242	97.8	43.537	55.78	147	4	402	536	70594039	70593626	-2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	2.58e-24	109	46.6	45.455	65.91	44	0	357	400	70594173	70594042	-3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	9.87e-24	234	94.7	43.662	57.04	142	3	402	536	65207407	65206994	-2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	9.87e-24	112	47.8	45.455	68.18	44	0	357	400	65207541	65207410	-3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	2.38e-22	285	114	46.667	59.39	165	6	357	507	62956878	62956405	-3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	1.35e-21	211	85.9	45.614	57.02	114	3	402	507	86719299	86718985	-3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	1.35e-21	116	49.3	47.826	65.22	46	0	357	402	86719433	86719296	-1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	2.03e-21	278	111	47.297	59.46	148	3	401	536	30812510	30812953	2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	2.04e-21	224	90.9	34.054	47.03	185	4	267	439	21586353	21585895	-3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	2.04e-21	101	43.5	52.500	65.00	40	1	471	509	21585805	21585686	-2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	3.34e-21	216	87.8	46.491	57.89	114	3	402	507	60054799	60055113	1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	3.34e-21	108	46.2	45.455	65.91	44	0	357	400	60054665	60054796	2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	2.15e-20	203	82.8	43.363	53.98	113	3	402	506	7806768	7807079	3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	2.15e-20	203	82.8	43.363	53.98	113	3	402	506	97032086	97032397	2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	2.15e-20	113	48.1	50.000	65.91	44	0	357	400	7806634	7806765	1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	2.15e-20	113	48.1	50.000	65.91	44	0	357	400	97031952	97032083	3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	2.41e-19	188	77.0	45.872	57.80	109	3	402	502	98095860	98095561	-3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	2.41e-19	188	77.0	45.872	57.80	109	3	402	502	8870542	8870243	-2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	2.41e-19	119	50.4	47.727	70.45	44	0	357	400	98095994	98095863	-1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	2.41e-19	119	50.4	47.727	70.45	44	0	357	400	8870676	8870545	-3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	2.23e-15	220	89.4	27.966	41.95	236	4	305	498	72040344	72041048	3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	2.23e-15	53	25.0	24.731	40.86	93	2	207	298	72040043	72040315	2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	2.91e-15	228	92.4	28.641	45.63	206	1	213	418	30049730	30050344	2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	4.28e-14	214	87.0	46.491	57.89	114	3	402	507	65252824	65252510	-2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	4.28e-14	47	22.7	75.000	91.67	12	0	525	536	65252450	65252415	-1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	4.06e-12	202	82.4	35.802	49.38	162	4	357	507	70598491	70598042	-2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	6.25e-11	192	78.6	32.292	45.83	192	5	357	536	13390229	13389684	-1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	2.48e-08	114	48.5	67.647	70.59	34	0	20	53	35084085	35083984	-3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	2.48e-08	96	41.6	85.714	95.24	21	0	1	21	35084143	35084081	-2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	1.89e-06	154	63.9	38.636	53.41	88	1	206	292	21586615	21586352	-2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	2.27e-04	137	57.4	36.957	52.17	92	0	316	407	20627582	20627857	2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	5.11e-04	108	46.2	40.426	61.70	47	0	224	270	28475343	28475483	3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	5.11e-04	63	28.9	70.000	75.00	20	1	206	224	28475284	28475343	1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	0.004	127	53.5	55.319	68.09	47	1	402	448	98102927	98102814	-1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	0.004	127	53.5	55.319	68.09	47	1	402	448	8877609	8877496	-3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	0.007	124	52.4	38.028	57.75	71	1	313	383	25098272	25098063	-1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	0.017	121	51.2	55.000	65.00	60	2	182	239	30812255	30812425	2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	0.020	120	50.8	60.526	81.58	38	0	202	239	47814227	47814340	2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	0.050	117	49.7	26.946	38.32	167	2	376	531	98103004	98102540	-2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	0.050	117	49.7	26.946	38.32	167	2	376	531	8877686	8877222	-1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	0.079	88	38.5	37.778	51.11	45	0	224	268	25098541	25098407	-2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	0.079	63	28.9	46.667	60.00	30	1	196	224	25098629	25098540	-1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	0.30	110	47.0	25.359	41.15	209	10	307	507	31717786	31717256	-2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	0.34	110	47.0	60.606	84.85	33	0	207	239	59495449	59495351	-2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	0.50	109	46.6	46.429	55.36	56	1	350	402	10521638	10521805	2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	0.83	107	45.8	50.000	62.07	58	2	182	239	86719606	86719445	-2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	2.3	103	44.3	39.130	53.62	69	2	186	254	76008850	76008671	-2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	2.9	102	43.9	25.000	36.41	184	3	326	491	25098236	25097691	-1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	4.9	100	43.1	42.105	56.58	76	4	176	247	98096167	98095970	-2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	4.9	100	43.1	42.105	56.58	76	4	176	247	8870849	8870652	-1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	CP034494.1	98200793	8.2	98	42.4	50.000	60.34	58	2	182	239	70594346	70594185	-1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 16
HERVH48I_4-Gag_p30-222-426	536	AC020713.7	187350	5.68e-164	1359	528	76.611	79.71	419	0	118	536	60407	61663	2	9606	Homo sapiens	human	Homo sapiens BAC clone RP11-439B18 from 4, complete sequence
HERVH48I_4-Gag_p30-222-426	536	AC020713.7	187350	9.32e-17	240	97.1	80.952	82.54	63	1	1	60	60016	60204	1	9606	Homo sapiens	human	Homo sapiens BAC clone RP11-439B18 from 4, complete sequence
HERVH48I_4-Gag_p30-222-426	536	AC100812.2	209123	7.45e-164	1358	527	78.962	82.79	366	1	172	536	101437	102534	1	9606	Homo sapiens	human	Homo sapiens chromosome 8, clone CTD-2532N20, complete sequence
