qaccver	qlen	saccver	slen	evalue	score	bitscore	pident	ppos	length	gapopen	qstart	qend	sstart	send	sframe	staxid	ssciname	scomname	stitle
HERV9_4-Gag_p30-27-131	253	AL359915.14	159158	1.18e-45	178	73.2	48.182	59.09	110	1	126	234	23761	23432	-2	9606	Homo sapiens	human	Human DNA sequence from clone RP11-418J17 on chromosome 1, complete sequence
HERV9_4-Gag_p30-27-131	253	AL359915.14	159158	1.18e-45	71	32.0	68.182	68.18	22	0	232	253	23441	23376	-1	9606	Homo sapiens	human	Human DNA sequence from clone RP11-418J17 on chromosome 1, complete sequence
HERV9_4-Gag_p30-27-131	253	AL359915.14	159158	1.18e-45	45	21.9	87.500	100.00	8	0	31	38	24040	24017	-2	9606	Homo sapiens	human	Human DNA sequence from clone RP11-418J17 on chromosome 1, complete sequence
HERV9_4-Gag_p30-27-131	253	AC103923.2	185624	2.02e-125	1036	403	84.252	88.19	254	1	1	253	112412	113173	2	9606	Homo sapiens	human	Homo sapiens chromosome 1 clone RP11-230B22, complete sequence
HERV9_4-Gag_p30-27-131	253	AC084262.6	127199	2.04e-125	1036	403	83.071	87.40	254	1	1	253	74664	75425	3	9606	Homo sapiens	human	Homo sapiens chromosome 8, clone RP4-676L2, complete sequence
HERV9_4-Gag_p30-27-131	253	AC195291.3	222274	6.46e-125	1033	402	82.677	88.19	254	1	1	253	170634	171395	3	9598	Pan troglodytes	chimpanzee	Pan troglodytes BAC clone CH251-582P13 from chromosome 11, complete sequence
HERV9_4-Gag_p30-27-131	253	AC109810.7	196235	6.52e-125	1033	402	83.465	86.22	254	2	1	253	176652	175894	-3	9606	Homo sapiens	human	Homo sapiens chromosome 11, clone CTD-2537L20, complete sequence
HERV9_4-Gag_p30-27-131	253	AC074134.3	150482	7.53e-125	1032	402	83.465	87.01	254	1	1	253	55133	55894	2	9606	Homo sapiens	human	Homo sapiens chromosome 5 clone CTD-2290P7, complete sequence
HERV9_4-Gag_p30-27-131	253	AC104362.15	184077	1.04e-124	1031	401	83.465	86.22	254	2	1	253	173948	174706	2	9606	Homo sapiens	human	Homo sapiens chromosome 11, clone RP11-1023E15, complete sequence
HERV9_4-Gag_p30-27-131	253	AC104697.2	159797	1.62e-124	1030	401	82.677	87.40	254	1	1	253	25970	26731	2	9606	Homo sapiens	human	Homo sapiens BAC clone RP11-454B3 from 2, complete sequence
HERV9_4-Gag_p30-27-131	253	AC087259.18	130000	3.27e-124	1027	400	82.283	88.19	254	2	1	253	116099	116857	2	9606	Homo sapiens	human	Homo sapiens 12p BAC RP11-387J7 (Roswell Park Cancer Institute Human BAC Library) complete sequence
HERV9_4-Gag_p30-27-131	253	AC073504.18	155818	3.27e-124	1027	400	82.283	88.19	254	2	1	253	101568	102326	3	9606	Homo sapiens	human	Homo sapiens 12 BAC RP11-6C16 (Roswell Park Cancer Institute Human BAC Library) complete sequence
HERV9_4-Gag_p30-27-131	253	AC073504.18	155818	1.12e-37	383	152	61.538	73.85	130	3	1	128	137231	137605	2	9606	Homo sapiens	human	Homo sapiens 12 BAC RP11-6C16 (Roswell Park Cancer Institute Human BAC Library) complete sequence
HERV9_4-Gag_p30-27-131	253	AC073504.18	155818	1.16e-16	224	90.9	41.989	53.04	181	5	69	236	137428	137931	1	9606	Homo sapiens	human	Homo sapiens 12 BAC RP11-6C16 (Roswell Park Cancer Institute Human BAC Library) complete sequence
HERV9_4-Gag_p30-27-131	253	AC103873.2	184860	3.68e-124	1027	400	81.496	87.40	254	1	1	253	97450	98211	1	9606	Homo sapiens	human	Homo sapiens chromosome 11, clone RP11-768H8, complete sequence
HERV9_4-Gag_p30-27-131	253	AC136187.2	29501	4.94e-124	1026	399	79.528	85.04	254	1	1	253	12265	11504	-2	9606	Homo sapiens	human	Homo sapiens 12 BAC RP11-434D23 (Roswell Park Cancer Institute Human BAC Library) complete sequence
HERV9_4-Gag_p30-27-131	253	AC107219.5	187431	6.45e-124	1025	399	83.465	87.80	254	1	1	253	25113	25874	3	9606	Homo sapiens	human	Homo sapiens BAC clone RP11-575B4 from 4, complete sequence
HERV9_4-Gag_p30-27-131	253	AC012495.9	215359	7.60e-124	1025	399	81.496	87.40	254	1	1	253	176524	175763	-1	9606	Homo sapiens	human	Homo sapiens BAC clone RP11-327F6 from 2, complete sequence
HERV9_4-Gag_p30-27-131	253	AC090330.22	160530	1.41e-123	1023	398	82.283	87.80	254	2	1	253	133812	134561	3	9606	Homo sapiens	human	Homo sapiens chromosome 18, clone RP11-813B21, complete sequence
HERV9_4-Gag_p30-27-131	253	CP034496.1	84899006	1.41e-123	1023	398	82.283	87.80	254	2	1	253	48632818	48632069	-2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 18
HERV9_4-Gag_p30-27-131	253	CP034496.1	84899006	1.50e-110	926	361	74.704	81.03	253	1	1	252	5077869	5078627	3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 18
HERV9_4-Gag_p30-27-131	253	CP034496.1	84899006	1.50e-110	926	361	74.704	81.03	253	1	1	252	82179151	82179909	1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 18
HERV9_4-Gag_p30-27-131	253	CP034496.1	84899006	1.73e-96	821	320	67.323	77.56	254	1	1	253	4678042	4678803	1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 18
HERV9_4-Gag_p30-27-131	253	CP034496.1	84899006	1.73e-96	821	320	67.323	77.56	254	1	1	253	81779324	81780085	2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 18
HERV9_4-Gag_p30-27-131	253	CP034496.1	84899006	1.05e-95	815	318	78.899	86.24	218	1	1	217	23807193	23806540	-3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 18
HERV9_4-Gag_p30-27-131	253	CP034496.1	84899006	4.36e-46	445	176	45.933	64.11	209	2	26	233	18649182	18648580	-3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 18
HERV9_4-Gag_p30-27-131	253	CP034496.1	84899006	1.34e-38	389	154	53.289	68.42	152	3	2	151	82080896	82080459	-1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 18
HERV9_4-Gag_p30-27-131	253	CP034496.1	84899006	1.34e-38	389	154	53.289	68.42	152	3	2	151	4979614	4979177	-2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 18
HERV9_4-Gag_p30-27-131	253	CP034496.1	84899006	8.64e-36	368	146	55.039	71.32	129	0	23	151	27484156	27484542	1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 18
HERV9_4-Gag_p30-27-131	253	CP034496.1	84899006	8.28e-23	253	102	55.319	71.28	94	0	58	151	33443814	33444095	3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 18
HERV9_4-Gag_p30-27-131	253	CP034496.1	84899006	8.28e-23	80	35.4	38.462	61.54	39	0	23	61	33443708	33443824	2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 18
HERV9_4-Gag_p30-27-131	253	CP034496.1	84899006	5.00e-17	227	92.0	34.928	50.72	209	3	43	251	28200635	28200042	-1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 18
HERV9_4-Gag_p30-27-131	253	CP034496.1	84899006	1.04e-14	165	68.2	38.776	52.38	147	5	90	218	59366735	59367175	2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 18
HERV9_4-Gag_p30-27-131	253	CP034496.1	84899006	1.04e-14	97	42.0	32.258	51.61	62	1	23	83	59366541	59366726	3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 18
HERV9_4-Gag_p30-27-131	253	CP034496.1	84899006	5.81e-10	112	47.8	48.000	60.00	50	0	79	128	56302022	56301873	-1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 18
HERV9_4-Gag_p30-27-131	253	CP034496.1	84899006	5.81e-10	107	45.8	32.143	47.32	112	3	125	234	56301885	56301565	-3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 18
HERV9_4-Gag_p30-27-131	253	CP034496.1	84899006	1.08e-09	171	70.5	40.566	54.72	106	2	46	151	26048712	26048993	3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 18
HERV9_4-Gag_p30-27-131	253	CP034496.1	84899006	1.11e-09	120	50.8	43.478	55.07	69	0	83	151	29572478	29572684	2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 18
HERV9_4-Gag_p30-27-131	253	CP034496.1	84899006	1.11e-09	97	42.0	39.655	53.45	58	2	178	233	29572777	29572947	1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 18
HERV9_4-Gag_p30-27-131	253	CP034496.1	84899006	2.54e-09	160	66.2	31.551	44.39	187	4	79	224	33404073	33404624	3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 18
HERV9_4-Gag_p30-27-131	253	CP034496.1	84899006	2.54e-09	54	25.4	26.154	41.54	65	2	23	86	33403906	33404097	1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 18
HERV9_4-Gag_p30-27-131	253	CP034496.1	84899006	5.21e-09	166	68.6	40.816	56.12	98	1	58	151	53609628	53609921	3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 18
HERV9_4-Gag_p30-27-131	253	CP034496.1	84899006	8.81e-09	106	45.4	51.111	64.44	45	0	79	123	54727666	54727532	-2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 18
HERV9_4-Gag_p30-27-131	253	CP034496.1	84899006	8.81e-09	103	44.3	30.973	46.02	113	4	126	234	54727526	54727209	-1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 18
HERV9_4-Gag_p30-27-131	253	CP034496.1	84899006	1.33e-08	163	67.4	34.545	51.82	110	0	20	129	11541372	11541043	-3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 18
HERV9_4-Gag_p30-27-131	253	CP034496.1	84899006	1.62e-08	162	67.0	40.964	56.63	83	1	29	111	57393634	57393392	-2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 18
HERV9_4-Gag_p30-27-131	253	CP034496.1	84899006	2.90e-07	108	46.2	51.111	66.67	45	0	79	123	54074745	54074879	3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 18
HERV9_4-Gag_p30-27-131	253	CP034496.1	84899006	2.90e-07	87	38.1	31.818	42.73	110	3	126	233	54074885	54075199	2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 18
HERV9_4-Gag_p30-27-131	253	CP034496.1	84899006	5.77e-07	150	62.4	33.636	49.09	110	1	48	151	70583919	70584248	3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 18
HERV9_4-Gag_p30-27-131	253	CP034496.1	84899006	8.43e-07	149	62.0	33.858	47.24	127	0	23	149	44440798	44441178	1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 18
HERV9_4-Gag_p30-27-131	253	CP034496.1	84899006	1.49e-06	103	44.3	51.163	67.44	43	0	81	123	62340805	62340933	1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 18
HERV9_4-Gag_p30-27-131	253	CP034496.1	84899006	1.49e-06	86	37.7	30.000	41.82	110	3	126	233	62340939	62341253	3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 18
HERV9_4-Gag_p30-27-131	253	CP034496.1	84899006	5.06e-06	107	45.8	51.111	66.67	45	0	79	123	70983795	70983929	3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 18
HERV9_4-Gag_p30-27-131	253	CP034496.1	84899006	5.06e-06	77	34.3	30.000	40.91	110	3	126	233	70983935	70984249	2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 18
HERV9_4-Gag_p30-27-131	253	CP034496.1	84899006	5.14e-06	136	57.0	49.254	59.70	67	1	69	134	41674145	41673945	-1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 18
HERV9_4-Gag_p30-27-131	253	CP034496.1	84899006	5.14e-06	48	23.1	27.778	41.67	36	1	25	59	41674273	41674166	-2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 18
HERV9_4-Gag_p30-27-131	253	CP034496.1	84899006	1.48e-04	131	55.1	61.538	71.79	39	0	215	253	23806549	23806433	-2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 18
HERV9_4-Gag_p30-27-131	253	CP034496.1	84899006	1.60e-04	131	55.1	30.909	41.82	165	4	79	233	26266874	26266419	-1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 18
HERV9_4-Gag_p30-27-131	253	CP034496.1	84899006	6.46e-04	99	42.7	35.484	48.39	62	0	58	119	47919980	47920165	2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 18
HERV9_4-Gag_p30-27-131	253	CP034496.1	84899006	6.46e-04	67	30.4	29.825	44.74	114	4	120	213	47920165	47920506	1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 18
HERV9_4-Gag_p30-27-131	253	CP034496.1	84899006	0.007	118	50.1	32.143	46.43	168	5	69	233	49214418	49214909	3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 18
HERV9_4-Gag_p30-27-131	253	CP034496.1	84899006	0.009	117	49.7	32.143	45.71	140	1	15	149	27444190	27444609	1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 18
HERV9_4-Gag_p30-27-131	253	CP034496.1	84899006	0.009	117	49.7	31.034	51.72	87	1	26	111	29572305	29572565	3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 18
HERV9_4-Gag_p30-27-131	253	CP034496.1	84899006	0.018	93	40.4	36.620	49.30	71	2	75	145	62605139	62604981	-1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 18
HERV9_4-Gag_p30-27-131	253	CP034496.1	84899006	0.018	59	27.3	35.897	51.28	39	1	22	59	62605299	62605183	-3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 18
HERV9_4-Gag_p30-27-131	253	CP034496.1	84899006	0.039	112	47.8	45.161	51.61	62	1	67	127	40925117	40925302	2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 18
HERV9_4-Gag_p30-27-131	253	CP034496.1	84899006	0.18	107	45.8	29.286	43.57	140	5	2	127	28200745	28200383	-2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 18
HERV9_4-Gag_p30-27-131	253	CP034496.1	84899006	0.19	107	45.8	48.889	66.67	45	0	79	123	20855906	20856040	2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 18
HERV9_4-Gag_p30-27-131	253	CP034496.1	84899006	0.26	106	45.4	48.936	61.70	47	0	79	125	40033431	40033571	3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 18
HERV9_4-Gag_p30-27-131	253	CP034496.1	84899006	0.33	105	45.1	40.741	51.85	54	1	198	251	82080342	82080190	-3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 18
HERV9_4-Gag_p30-27-131	253	CP034496.1	84899006	0.33	105	45.1	40.741	51.85	54	1	198	251	4979060	4978908	-1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 18
HERV9_4-Gag_p30-27-131	253	CP034496.1	84899006	0.46	103	44.3	27.647	40.59	170	5	81	233	33415765	33416235	1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 18
HERV9_4-Gag_p30-27-131	253	CP034496.1	84899006	0.62	102	43.9	51.429	68.57	35	1	196	230	20856271	20856372	1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 18
HERV9_4-Gag_p30-27-131	253	CP034496.1	84899006	0.76	100	43.1	48.837	65.12	43	0	81	123	49090237	49090109	-2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 18
HERV9_4-Gag_p30-27-131	253	CP034496.1	84899006	0.76	37	18.9	38.462	57.69	26	0	126	151	49090103	49090026	-1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 18
HERV9_4-Gag_p30-27-131	253	CP034496.1	84899006	1.4	100	43.1	48.837	62.79	43	0	81	123	40308521	40308649	2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 18
HERV9_4-Gag_p30-27-131	253	AC124768.4	95291	1.58e-123	1022	398	79.921	85.83	254	1	1	253	55143	54382	-3	9606	Homo sapiens	human	Homo sapiens BAC clone RP11-1188G23 from 2, complete sequence
HERV9_4-Gag_p30-27-131	253	AC214606.3	182072	1.58e-123	1022	398	81.250	85.16	256	2	2	253	69212	68445	-1	9544	Macaca mulatta	Rhesus monkey	MACACA MULATTA BAC clone CH250-489L4 from chromosome unknown, complete sequence
HERV9_4-Gag_p30-27-131	253	AC204751.3	156315	1.69e-123	1022	398	81.250	85.16	256	2	2	253	154591	155358	1	9544	Macaca mulatta	Rhesus monkey	MACACA MULATTA BAC clone CH250-166F20 from chromosome unknown, complete sequence
HERV9_4-Gag_p30-27-131	253	Z97198.1	151514	1.76e-123	1022	398	80.709	86.22	254	1	1	253	37060	37821	1	9606	Homo sapiens	human	Human DNA sequence from clone RP3-471M13 on chromosome 1q24, complete sequence
HERV9_4-Gag_p30-27-131	253	AP023478.1	77846715	1.82e-123	1022	398	82.283	87.80	254	2	1	253	48578273	48577524	-2	9606	Homo sapiens	human	Homo sapiens DNA, chromosome 18, nearly complete genome
HERV9_4-Gag_p30-27-131	253	AP023478.1	77846715	1.50e-110	926	361	74.704	81.03	253	1	1	252	5105304	5106062	3	9606	Homo sapiens	human	Homo sapiens DNA, chromosome 18, nearly complete genome
HERV9_4-Gag_p30-27-131	253	AP023478.1	77846715	2.35e-96	820	320	67.717	77.95	254	1	1	253	4705596	4706357	3	9606	Homo sapiens	human	Homo sapiens DNA, chromosome 18, nearly complete genome
HERV9_4-Gag_p30-27-131	253	AP023478.1	77846715	1.15e-95	815	318	78.899	86.24	218	1	1	217	23657426	23656773	-2	9606	Homo sapiens	human	Homo sapiens DNA, chromosome 18, nearly complete genome
HERV9_4-Gag_p30-27-131	253	AP023478.1	77846715	4.90e-38	385	152	52.632	68.42	152	3	2	151	5007064	5006627	-3	9606	Homo sapiens	human	Homo sapiens DNA, chromosome 18, nearly complete genome
