qaccver	qlen	saccver	slen	evalue	score	bitscore	pident	ppos	length	gapopen	qstart	qend	sstart	send	sframe	staxid	ssciname	scomname	stitle
XP_016863109.1-Gag_p24-312-512	694	AC226770.1	41840	5.03e-10	186	76.3	94.595	97.30	37	0	658	694	10174	10064	-2	9606	Homo sapiens	human	Homo sapiens FOSMID clone ABC9-43816200N12 from chromosome unknown, complete sequence
XP_016863109.1-Gag_p24-312-512	694	Y17832.2	10029	0.0	3259	1259	94.957	96.54	694	2	1	693	1538	3616	2	45617	Human endogenous retrovirus K	Human endogenous retrovirus K	Human endogenous retrovirus K (HERV-K) elements, clone C7
XP_016863109.1-Gag_p24-312-512	694	Y17832.2	10029	5.26e-10	186	76.3	94.595	94.59	37	0	658	694	3510	3620	3	45617	Human endogenous retrovirus K	Human endogenous retrovirus K	Human endogenous retrovirus K (HERV-K) elements, clone C7
XP_016863109.1-Gag_p24-312-512	694	KU054255.1	9473	0.0	3255	1258	94.524	95.97	694	2	1	693	1112	3190	2	9606	Homo sapiens	human	Homo sapiens isolate HML2_8q24.3c retrotransposon HERV-K HML-2, partial sequence
XP_016863109.1-Gag_p24-312-512	694	KU054255.1	9473	8.73e-11	192	78.6	97.297	97.30	37	0	658	694	3084	3194	3	9606	Homo sapiens	human	Homo sapiens isolate HML2_8q24.3c retrotransposon HERV-K HML-2, partial sequence
XP_016863109.1-Gag_p24-312-512	694	JN675077.1	9471	0.0	3255	1258	95.328	96.93	685	2	1	684	1111	3162	1	9606	Homo sapiens	human	Homo sapiens isolate HML-2_19p12b endogenous virus HERV-K, complete sequence
XP_016863109.1-Gag_p24-312-512	694	JN675077.1	9471	3.97e-09	178	73.2	91.892	94.59	37	0	658	694	3083	3193	2	9606	Homo sapiens	human	Homo sapiens isolate HML-2_19p12b endogenous virus HERV-K, complete sequence
XP_016863109.1-Gag_p24-312-512	694	AY037928.1	9472	0.0	3255	1258	95.328	96.93	685	2	1	684	1112	3163	2	166122	Human endogenous retrovirus K113	Human endogenous retrovirus K113	Human endogenous retrovirus K113 complete genome
XP_016863109.1-Gag_p24-312-512	694	AY037928.1	9472	3.97e-09	178	73.2	91.892	94.59	37	0	658	694	3084	3194	3	166122	Human endogenous retrovirus K113	Human endogenous retrovirus K113	Human endogenous retrovirus K113 complete genome
XP_016863109.1-Gag_p24-312-512	694	JN675041.1	9421	0.0	3253	1257	94.669	96.25	694	2	1	693	1103	3181	2	9606	Homo sapiens	human	Homo sapiens isolate HML-2_6q14.1 endogenous virus HERV-K, complete sequence
XP_016863109.1-Gag_p24-312-512	694	JN675041.1	9421	4.44e-09	178	73.2	91.892	94.59	37	0	658	694	3075	3185	3	9606	Homo sapiens	human	Homo sapiens isolate HML-2_6q14.1 endogenous virus HERV-K, complete sequence
XP_016863109.1-Gag_p24-312-512	694	AL590785.7	188159	0.0	3253	1257	94.669	96.25	694	2	1	693	42309	40231	-3	9606	Homo sapiens	human	Human DNA sequence from clone RP11-321C1 on chromosome 6, complete sequence
XP_016863109.1-Gag_p24-312-512	694	AL590785.7	188159	4.87e-09	178	73.2	91.892	94.59	37	0	658	694	40337	40227	-1	9606	Homo sapiens	human	Human DNA sequence from clone RP11-321C1 on chromosome 6, complete sequence
XP_016863109.1-Gag_p24-312-512	694	Y08032.1	2805	0.0	3253	1257	94.388	95.97	695	2	1	694	291	2372	3	45617	Human endogenous retrovirus K	Human endogenous retrovirus K	Human endogenous retrovirus-K, LTR U5 and gag gene
XP_016863109.1-Gag_p24-312-512	694	AF164615.1	9422	0.0	3253	1257	94.669	96.25	694	2	1	693	1104	3182	3	9606	Homo sapiens	human	Homo sapiens endogenous retrovirus HERV-K109, complete sequence
XP_016863109.1-Gag_p24-312-512	694	AF164615.1	9422	4.44e-09	178	73.2	91.892	94.59	37	0	658	694	3076	3186	1	9606	Homo sapiens	human	Homo sapiens endogenous retrovirus HERV-K109, complete sequence
XP_016863109.1-Gag_p24-312-512	694	AF164609.1	9179	0.0	3252	1257	94.813	96.11	694	2	1	693	1112	3190	2	9606	Homo sapiens	human	Homo sapiens endogenous retrovirus HERV-K101, complete sequence
XP_016863109.1-Gag_p24-312-512	694	AF164609.1	9179	4.36e-10	186	76.3	94.595	97.30	37	0	658	694	3084	3194	3	9606	Homo sapiens	human	Homo sapiens endogenous retrovirus HERV-K101, complete sequence
XP_016863109.1-Gag_p24-312-512	694	Y17833.1	8807	0.0	3251	1256	94.380	95.82	694	2	1	693	232	2310	1	45617	Human endogenous retrovirus K	Human endogenous retrovirus K	Human endogenous retrovirus K (HERV-K) elements, clone gP23-C19
XP_016863109.1-Gag_p24-312-512	694	Y17833.1	8807	9.67e-11	192	78.6	97.297	97.30	37	0	658	694	2204	2314	2	45617	Human endogenous retrovirus K	Human endogenous retrovirus K	Human endogenous retrovirus K (HERV-K) elements, clone gP23-C19
XP_016863109.1-Gag_p24-312-512	694	CP034501.1	35194566	0.0	3249	1256	94.669	96.11	694	2	1	693	2877298	2879376	1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 22
XP_016863109.1-Gag_p24-312-512	694	CP034501.1	35194566	0.0	2087	808	67.357	75.48	628	5	1	576	7831061	7832929	2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 22
XP_016863109.1-Gag_p24-312-512	694	CP034501.1	35194566	3.21e-84	728	285	49.110	66.19	281	2	343	623	15024663	15023845	-1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 22
XP_016863109.1-Gag_p24-312-512	694	CP034501.1	35194566	3.21e-84	145	60.5	38.667	56.00	75	1	261	335	15024877	15024680	-3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 22
XP_016863109.1-Gag_p24-312-512	694	CP034501.1	35194566	1.69e-61	602	236	36.826	55.09	334	3	264	597	3874375	3875343	1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 22
XP_016863109.1-Gag_p24-312-512	694	CP034501.1	35194566	4.35e-43	458	181	67.200	78.40	125	0	16	140	25042770	25042396	-1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 22
XP_016863109.1-Gag_p24-312-512	694	CP034501.1	35194566	8.25e-15	227	92.0	43.243	72.97	74	0	26	99	3873515	3873736	2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 22
XP_016863109.1-Gag_p24-312-512	694	CP034501.1	35194566	6.10e-13	211	85.9	40.625	61.46	96	0	2	97	15025420	15025133	-3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 22
XP_016863109.1-Gag_p24-312-512	694	CP034501.1	35194566	8.44e-13	210	85.5	54.545	65.91	88	2	572	657	7832919	7833179	3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 22
XP_016863109.1-Gag_p24-312-512	694	CP034501.1	35194566	4.84e-10	186	76.3	94.595	97.30	37	0	658	694	2879270	2879380	2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 22
XP_016863109.1-Gag_p24-312-512	694	KJ155477.1	213031	0.0	3249	1256	94.669	96.11	694	2	1	693	207209	209287	2	9606	Homo sapiens	human	Homo sapiens clone BMMD-CH17_116O7, complete sequence
XP_016863109.1-Gag_p24-312-512	694	KJ155477.1	213031	4.82e-10	186	76.3	94.595	97.30	37	0	658	694	209181	209291	3	9606	Homo sapiens	human	Homo sapiens clone BMMD-CH17_116O7, complete sequence
XP_016863109.1-Gag_p24-312-512	694	JN675087.1	9175	0.0	3249	1256	94.669	96.11	694	2	1	693	1111	3189	1	9606	Homo sapiens	human	Homo sapiens isolate HML-2_22q11.21 endogenous virus HERV-K, complete sequence
XP_016863109.1-Gag_p24-312-512	694	JN675087.1	9175	4.36e-10	186	76.3	94.595	97.30	37	0	658	694	3083	3193	2	9606	Homo sapiens	human	Homo sapiens isolate HML-2_22q11.21 endogenous virus HERV-K, complete sequence
XP_016863109.1-Gag_p24-312-512	694	JN675064.1	9465	0.0	3249	1256	94.380	95.97	694	2	1	693	1111	3189	1	9606	Homo sapiens	human	Homo sapiens isolate HML-2_11q22.1 endogenous virus HERV-K, complete sequence
XP_016863109.1-Gag_p24-312-512	694	JN675064.1	9465	9.75e-11	192	78.6	97.297	97.30	37	0	658	694	3083	3193	2	9606	Homo sapiens	human	Homo sapiens isolate HML-2_11q22.1 endogenous virus HERV-K, complete sequence
XP_016863109.1-Gag_p24-312-512	694	AP023482.1	46684173	0.0	3249	1256	94.669	96.11	694	2	1	693	14898010	14900088	1	9606	Homo sapiens	human	Homo sapiens DNA, chromosome 22, nearly complete genome
XP_016863109.1-Gag_p24-312-512	694	AP023482.1	46684173	0.0	2289	886	66.292	74.58	712	8	1	657	19258389	19260506	3	9606	Homo sapiens	human	Homo sapiens DNA, chromosome 22, nearly complete genome
XP_016863109.1-Gag_p24-312-512	694	AP023482.1	46684173	3.20e-84	728	285	49.110	66.19	281	2	343	623	26415160	26414342	-3	9606	Homo sapiens	human	Homo sapiens DNA, chromosome 22, nearly complete genome
XP_016863109.1-Gag_p24-312-512	694	AP023482.1	46684173	3.20e-84	145	60.5	38.667	56.00	75	1	261	335	26415374	26415177	-2	9606	Homo sapiens	human	Homo sapiens DNA, chromosome 22, nearly complete genome
XP_016863109.1-Gag_p24-312-512	694	AP023482.1	46684173	1.34e-62	610	239	37.126	55.39	334	3	264	597	15896437	15897405	1	9606	Homo sapiens	human	Homo sapiens DNA, chromosome 22, nearly complete genome
XP_016863109.1-Gag_p24-312-512	694	AP023482.1	46684173	4.35e-43	458	181	67.200	78.40	125	0	16	140	36467501	36467127	-2	9606	Homo sapiens	human	Homo sapiens DNA, chromosome 22, nearly complete genome
XP_016863109.1-Gag_p24-312-512	694	AP023482.1	46684173	6.33e-15	228	92.4	42.667	72.00	75	0	25	99	15895574	15895798	2	9606	Homo sapiens	human	Homo sapiens DNA, chromosome 22, nearly complete genome
XP_016863109.1-Gag_p24-312-512	694	AP023482.1	46684173	6.10e-13	211	85.9	40.625	61.46	96	0	2	97	26415917	26415630	-2	9606	Homo sapiens	human	Homo sapiens DNA, chromosome 22, nearly complete genome
XP_016863109.1-Gag_p24-312-512	694	AP023482.1	46684173	4.84e-10	186	76.3	94.595	97.30	37	0	658	694	14899982	14900092	2	9606	Homo sapiens	human	Homo sapiens DNA, chromosome 22, nearly complete genome
XP_016863109.1-Gag_p24-312-512	694	AC008103.29	98557	0.0	3249	1256	94.669	96.11	694	2	1	693	94178	96256	2	9606	Homo sapiens	human	Homo sapiens chromosome 22 clone pac699j1 map 22q12, complete sequence
XP_016863109.1-Gag_p24-312-512	694	AC008103.29	98557	4.80e-10	186	76.3	94.595	97.30	37	0	658	694	96150	96260	3	9606	Homo sapiens	human	Homo sapiens chromosome 22 clone pac699j1 map 22q12, complete sequence
XP_016863109.1-Gag_p24-312-512	694	AC007326.28	102898	0.0	3249	1256	94.669	96.11	694	2	1	693	37986	40064	3	9606	Homo sapiens	human	Homo sapiens chromosome 22 clone p423 map 22q11, complete sequence
XP_016863109.1-Gag_p24-312-512	694	AC007326.28	102898	4.80e-10	186	76.3	94.595	97.30	37	0	658	694	39958	40068	1	9606	Homo sapiens	human	Homo sapiens chromosome 22 clone p423 map 22q11, complete sequence
XP_016863109.1-Gag_p24-312-512	694	AP000776.5	191270	0.0	3249	1256	94.380	95.97	694	2	1	693	102195	104273	3	9606	Homo sapiens	human	Homo sapiens genomic DNA, chromosome 11 clone:RP11-748H22, complete sequence
XP_016863109.1-Gag_p24-312-512	694	AP000776.5	191270	1.08e-10	192	78.6	97.297	97.30	37	0	658	694	104167	104277	1	9606	Homo sapiens	human	Homo sapiens genomic DNA, chromosome 11 clone:RP11-748H22, complete sequence
XP_016863109.1-Gag_p24-312-512	694	AF164611.1	9181	0.0	3249	1256	94.380	96.11	694	2	1	693	1112	3190	2	9606	Homo sapiens	human	Homo sapiens endogenous retrovirus HERV-K103, complete sequence
XP_016863109.1-Gag_p24-312-512	694	AF164611.1	9181	8.70e-11	192	78.6	97.297	97.30	37	0	658	694	3084	3194	3	9606	Homo sapiens	human	Homo sapiens endogenous retrovirus HERV-K103, complete sequence
XP_016863109.1-Gag_p24-312-512	694	JN675068.1	9456	0.0	3248	1255	94.380	95.97	694	2	1	693	1111	3189	1	9606	Homo sapiens	human	Homo sapiens isolate HML-2_12q14.1 endogenous virus HERV-K, complete sequence
XP_016863109.1-Gag_p24-312-512	694	JN675068.1	9456	8.72e-11	192	78.6	97.297	97.30	37	0	658	694	3083	3193	2	9606	Homo sapiens	human	Homo sapiens isolate HML-2_12q14.1 endogenous virus HERV-K, complete sequence
XP_016863109.1-Gag_p24-312-512	694	AC025420.26	94145	0.0	3248	1255	94.380	95.97	694	2	1	693	38270	40348	2	9606	Homo sapiens	human	Homo sapiens 12 BAC RP11-491C17 (Roswell Park Cancer Institute Human BAC Library) complete sequence
XP_016863109.1-Gag_p24-312-512	694	AC025420.26	94145	9.60e-11	192	78.6	97.297	97.30	37	0	658	694	40242	40352	3	9606	Homo sapiens	human	Homo sapiens 12 BAC RP11-491C17 (Roswell Park Cancer Institute Human BAC Library) complete sequence
XP_016863109.1-Gag_p24-312-512	694	CP034522.1	64242768	0.0	3246	1254	94.380	95.68	694	2	1	693	28077218	28075140	-2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
XP_016863109.1-Gag_p24-312-512	694	CP034522.1	64242768	0.0	2568	993	81.476	85.56	637	6	1	623	22698840	22700705	3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
XP_016863109.1-Gag_p24-312-512	694	CP034522.1	64242768	0.0	1197	465	61.470	70.16	449	8	109	513	37545645	37544323	-1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
XP_016863109.1-Gag_p24-312-512	694	CP034522.1	64242768	0.0	935	364	63.099	70.70	355	6	9	323	20328535	20329569	1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
XP_016863109.1-Gag_p24-312-512	694	CP034522.1	64242768	0.0	702	275	61.304	73.48	230	3	316	538	20329545	20330213	3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
XP_016863109.1-Gag_p24-312-512	694	CP034522.1	64242768	0.0	598	234	77.717	82.61	184	3	508	689	37544339	37543791	-2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
XP_016863109.1-Gag_p24-312-512	694	CP034522.1	64242768	0.0	401	159	64.085	72.54	142	1	544	684	20330221	20330646	1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
XP_016863109.1-Gag_p24-312-512	694	CP034522.1	64242768	0.0	371	147	70.270	76.58	111	3	1	108	37545953	37545645	-2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
XP_016863109.1-Gag_p24-312-512	694	CP034522.1	64242768	0.0	66	30.0	84.615	84.62	13	0	682	694	20330639	20330677	2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
XP_016863109.1-Gag_p24-312-512	694	CP034522.1	64242768	1.12e-108	961	374	52.568	69.49	331	4	305	623	22010626	22009646	-3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
XP_016863109.1-Gag_p24-312-512	694	CP034522.1	64242768	1.27e-91	832	325	49.575	64.02	353	7	275	623	41401562	41402572	2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
XP_016863109.1-Gag_p24-312-512	694	CP034522.1	64242768	2.67e-85	784	306	40.204	59.80	393	8	302	690	12154058	12152982	-2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
XP_016863109.1-Gag_p24-312-512	694	CP034522.1	64242768	3.42e-82	702	275	44.079	63.49	304	3	256	559	39371545	39370676	-3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
XP_016863109.1-Gag_p24-312-512	694	CP034522.1	64242768	3.42e-82	127	53.5	63.889	77.78	36	0	586	621	39370598	39370491	-2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
XP_016863109.1-Gag_p24-312-512	694	CP034522.1	64242768	3.42e-82	70	31.6	41.176	61.76	34	0	658	691	39370440	39370339	-1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
XP_016863109.1-Gag_p24-312-512	694	CP034522.1	64242768	6.69e-81	509	200	41.558	63.20	231	2	254	484	53197919	53197254	-2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
XP_016863109.1-Gag_p24-312-512	694	CP034522.1	64242768	6.69e-81	299	119	44.056	61.54	143	3	484	623	53197218	53196817	-1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
