qaccver	qlen	saccver	slen	evalue	score	bitscore	pident	ppos	length	gapopen	qstart	qend	sstart	send	sframe	staxid	ssciname	scomname	stitle
NP_001338222.1-PNMA-1-48	369	XM_024353073.1	3596	1.11e-151	1204	468	97.554	97.86	327	0	43	369	1346	2326	2	9598	Pan troglodytes	chimpanzee	PREDICTED: Pan troglodytes paraneoplastic antigen Ma6E (LOC112206842), transcript variant X1, mRNA
NP_001338222.1-PNMA-1-48	369	XM_024353073.1	3596	1.00e-19	255	102	100.000	100.00	48	0	1	48	440	583	2	9598	Pan troglodytes	chimpanzee	PREDICTED: Pan troglodytes paraneoplastic antigen Ma6E (LOC112206842), transcript variant X1, mRNA
NP_001338222.1-PNMA-1-48	369	XM_024353074.1	4048	1.34e-150	1205	468	97.554	97.86	327	0	43	369	1798	2778	1	9598	Pan troglodytes	chimpanzee	PREDICTED: Pan troglodytes paraneoplastic antigen Ma6E (LOC112206842), transcript variant X2, mRNA
NP_001338222.1-PNMA-1-48	369	XM_024353074.1	4048	9.33e-20	256	103	100.000	100.00	48	0	1	48	892	1035	1	9598	Pan troglodytes	chimpanzee	PREDICTED: Pan troglodytes paraneoplastic antigen Ma6E (LOC112206842), transcript variant X2, mRNA
NP_001338222.1-PNMA-1-48	369	XM_024788354.1	2095	6.43e-147	1135	441	90.214	92.97	327	0	43	369	1092	2072	3	9545	Macaca nemestrina	pig-tailed macaque	PREDICTED: Macaca nemestrina paraneoplastic antigen Ma6E-like (LOC112424156), mRNA
NP_001338222.1-PNMA-1-48	369	XM_024788354.1	2095	1.72e-17	237	95.9	91.667	97.92	48	0	1	48	252	395	3	9545	Macaca nemestrina	pig-tailed macaque	PREDICTED: Macaca nemestrina paraneoplastic antigen Ma6E-like (LOC112424156), mRNA
NP_001338222.1-PNMA-1-48	369	XM_030807257.1	1758	5.16e-143	1100	428	90.520	93.88	327	0	43	369	775	1755	1	61853	Nomascus leucogenys	northern white-cheeked gibbon	PREDICTED: Nomascus leucogenys PNMA family member 6E (PNMA6E), transcript variant X2, mRNA
NP_001338222.1-PNMA-1-48	369	XM_030807257.1	1758	8.33e-18	239	96.7	100.000	100.00	44	0	5	48	1	132	1	61853	Nomascus leucogenys	northern white-cheeked gibbon	PREDICTED: Nomascus leucogenys PNMA family member 6E (PNMA6E), transcript variant X2, mRNA
NP_001338222.1-PNMA-1-48	369	XM_024240458.1	1107	1.95e-142	1075	418	78.049	85.09	369	1	1	369	1	1104	1	9601	Pongo abelii	Sumatran orangutan	PREDICTED: Pongo abelii PNMA family member 6F (PNMA6F), transcript variant X2, mRNA
NP_001338222.1-PNMA-1-48	369	XM_030807256.1	1980	2.91e-142	1101	428	90.520	93.88	327	0	43	369	997	1977	1	61853	Nomascus leucogenys	northern white-cheeked gibbon	PREDICTED: Nomascus leucogenys PNMA family member 6E (PNMA6E), transcript variant X1, mRNA
NP_001338222.1-PNMA-1-48	369	XM_030807256.1	1980	5.82e-20	256	103	100.000	100.00	48	0	1	48	1	144	1	61853	Nomascus leucogenys	northern white-cheeked gibbon	PREDICTED: Nomascus leucogenys PNMA family member 6E (PNMA6E), transcript variant X1, mRNA
NP_001338222.1-PNMA-1-48	369	XM_032757939.1	1107	5.50e-141	1066	415	79.404	88.35	369	1	1	369	1	1104	1	81572	Hylobates moloch	silvery gibbon	PREDICTED: Hylobates moloch paraneoplastic antigen Ma6F (LOC116812197), transcript variant X2, mRNA
NP_001338222.1-PNMA-1-48	369	XM_028842139.1	3554	3.84e-140	1125	437	89.908	92.66	327	0	43	369	1295	2275	2	9544	Macaca mulatta	Rhesus monkey	PREDICTED: Macaca mulatta paraneoplastic antigen Ma6E-like (LOC114674918), mRNA
NP_001338222.1-PNMA-1-48	369	XM_028842139.1	3554	5.88e-18	242	97.8	93.750	97.92	48	0	1	48	527	670	2	9544	Macaca mulatta	Rhesus monkey	PREDICTED: Macaca mulatta paraneoplastic antigen Ma6E-like (LOC114674918), mRNA
NP_001338222.1-PNMA-1-48	369	XM_026450011.1	1341	2.37e-138	1056	411	67.978	76.97	356	2	1	346	205	1269	1	591936	Piliocolobus tephrosceles	Ugandan red Colobus	PREDICTED: Piliocolobus tephrosceles paraneoplastic antigen Ma6F (LOC111535856), mRNA
NP_001338222.1-PNMA-1-48	369	XM_030807255.1	1107	6.64e-138	1046	407	78.862	87.26	369	1	1	369	1	1104	1	61853	Nomascus leucogenys	northern white-cheeked gibbon	PREDICTED: Nomascus leucogenys paraneoplastic antigen Ma6F (LOC115833301), transcript variant X2, mRNA
NP_001338222.1-PNMA-1-48	369	XM_037989298.1	3860	5.47e-137	1109	431	88.073	91.44	327	0	43	369	1601	2581	2	60711	Chlorocebus sabaeus	green monkey	PREDICTED: Chlorocebus sabaeus PNMA family member 6E (PNMA6E), mRNA
NP_001338222.1-PNMA-1-48	369	XM_037989298.1	3860	8.54e-18	241	97.4	93.750	97.92	48	0	1	48	599	742	2	60711	Chlorocebus sabaeus	green monkey	PREDICTED: Chlorocebus sabaeus PNMA family member 6E (PNMA6E), mRNA
NP_001338222.1-PNMA-1-48	369	XM_030934357.1	1731	3.17e-135	1047	407	86.544	89.60	327	1	43	369	760	1728	1	61622	Rhinopithecus roxellana	golden snub-nosed monkey	PREDICTED: Rhinopithecus roxellana PNMA family member 6E (PNMA6E), transcript variant X1, mRNA
NP_001338222.1-PNMA-1-48	369	XM_030934357.1	1731	1.02e-14	215	87.4	88.636	97.73	44	0	5	48	1	132	1	61622	Rhinopithecus roxellana	golden snub-nosed monkey	PREDICTED: Rhinopithecus roxellana PNMA family member 6E (PNMA6E), transcript variant X1, mRNA
NP_001338222.1-PNMA-1-48	369	XM_032265332.1	2049	1.71e-133	1045	407	73.294	80.71	337	1	43	369	810	1820	3	9515	Sapajus apella	Tufted capuchin	PREDICTED: Sapajus apella paraneoplastic antigen Ma6E-like (LOC116541272), mRNA
NP_001338222.1-PNMA-1-48	369	XM_032265332.1	2049	1.36e-16	230	93.2	89.583	95.83	48	0	1	48	69	212	3	9515	Sapajus apella	Tufted capuchin	PREDICTED: Sapajus apella paraneoplastic antigen Ma6E-like (LOC116541272), mRNA
NP_001338222.1-PNMA-1-48	369	XM_025371713.1	1137	2.84e-132	1009	393	69.393	78.36	379	2	1	369	1	1134	1	9565	Theropithecus gelada	gelada	PREDICTED: Theropithecus gelada paraneoplastic antigen Ma6F-like (LOC112615056), mRNA
NP_001338222.1-PNMA-1-48	369	XM_033201117.1	2211	1.21e-131	1037	404	86.916	91.28	321	1	49	369	1175	2125	2	54180	Trachypithecus francoisi	Francois's langur	PREDICTED: Trachypithecus francoisi paraneoplastic antigen Ma6E-like (LOC117077427), mRNA
NP_001338222.1-PNMA-1-48	369	XM_033201117.1	2211	3.16e-18	243	98.2	90.000	96.00	50	0	1	50	203	352	2	54180	Trachypithecus francoisi	Francois's langur	PREDICTED: Trachypithecus francoisi paraneoplastic antigen Ma6E-like (LOC117077427), mRNA
NP_001338222.1-PNMA-1-48	369	XM_021668840.1	2738	2.61e-127	1021	397	65.699	75.99	379	2	1	369	368	1501	2	37293	Aotus nancymaae	Ma's night monkey	PREDICTED: Aotus nancymaae paraneoplastic Ma antigen family member 6F (PNMA6F), mRNA
NP_001338222.1-PNMA-1-48	369	XM_035288480.1	2698	5.62e-124	997	388	70.948	76.76	327	1	43	369	1493	2458	2	9483	Callithrix jacchus	white-tufted-ear marmoset	PREDICTED: Callithrix jacchus PNMA family member 6E (PNMA6E), mRNA
NP_001338222.1-PNMA-1-48	369	XM_035288480.1	2698	2.05e-17	237	95.9	91.667	95.83	48	0	1	48	533	676	2	9483	Callithrix jacchus	white-tufted-ear marmoset	PREDICTED: Callithrix jacchus PNMA family member 6E (PNMA6E), mRNA
NP_001338222.1-PNMA-1-48	369	XM_023202078.2	1554	2.59e-123	963	375	79.143	81.14	350	2	43	369	514	1551	1	591936	Piliocolobus tephrosceles	Ugandan red Colobus	PREDICTED: Piliocolobus tephrosceles paraneoplastic antigen Ma6E-like (LOC111535848), partial mRNA
NP_001338222.1-PNMA-1-48	369	XM_030934354.1	1137	1.74e-122	945	368	72.251	79.58	382	3	1	369	1	1134	1	61622	Rhinopithecus roxellana	golden snub-nosed monkey	PREDICTED: Rhinopithecus roxellana paraneoplastic antigen Ma6F-like (LOC115898704), transcript variant X2, mRNA
NP_001338222.1-PNMA-1-48	369	XM_033201114.1	1137	9.92e-121	933	363	71.466	78.80	382	3	1	369	1	1134	1	54180	Trachypithecus francoisi	Francois's langur	PREDICTED: Trachypithecus francoisi PNMA family member 6F (PNMA6F), transcript variant X2, mRNA
NP_001338222.1-PNMA-1-48	369	XM_037988780.1	1688	2.03e-115	915	357	78.243	83.68	239	2	1	238	66	770	3	60711	Chlorocebus sabaeus	green monkey	PREDICTED: Chlorocebus sabaeus paraneoplastic antigen Ma6E-like (LOC119620872), mRNA
NP_001338222.1-PNMA-1-48	369	XM_024240457.1	1647	7.39e-109	870	339	76.147	83.79	327	1	43	369	667	1644	1	9601	Pongo abelii	Sumatran orangutan	PREDICTED: Pongo abelii PNMA family member 6F (PNMA6F), transcript variant X1, mRNA
NP_001338222.1-PNMA-1-48	369	XM_024240457.1	1647	9.60e-14	207	84.3	88.636	90.91	44	0	5	48	1	132	1	9601	Pongo abelii	Sumatran orangutan	PREDICTED: Pongo abelii PNMA family member 6F (PNMA6F), transcript variant X1, mRNA
NP_001338222.1-PNMA-1-48	369	XM_032757938.1	1701	1.42e-107	863	337	77.982	87.16	327	1	43	369	721	1698	1	81572	Hylobates moloch	silvery gibbon	PREDICTED: Hylobates moloch paraneoplastic antigen Ma6F (LOC116812197), transcript variant X1, mRNA
NP_001338222.1-PNMA-1-48	369	XM_032757938.1	1701	1.82e-13	205	83.6	86.364	93.18	44	0	5	48	1	132	1	81572	Hylobates moloch	silvery gibbon	PREDICTED: Hylobates moloch paraneoplastic antigen Ma6F (LOC116812197), transcript variant X1, mRNA
NP_001338222.1-PNMA-1-48	369	XM_034949921.1	3416	3.12e-107	897	350	77.982	85.02	327	1	43	369	1178	2155	2	9597	Pan paniscus	pygmy chimpanzee	PREDICTED: Pan paniscus PNMA family member 6F (PNMA6F), transcript variant X1, mRNA
NP_001338222.1-PNMA-1-48	369	XM_034949921.1	3416	7.01e-16	225	91.3	89.583	93.75	48	0	1	48	374	517	2	9597	Pan paniscus	pygmy chimpanzee	PREDICTED: Pan paniscus PNMA family member 6F (PNMA6F), transcript variant X1, mRNA
NP_001338222.1-PNMA-1-48	369	XM_034949922.1	3468	5.36e-107	896	349	77.982	85.02	327	1	43	369	1230	2207	3	9597	Pan paniscus	pygmy chimpanzee	PREDICTED: Pan paniscus PNMA family member 6F (PNMA6F), transcript variant X2, mRNA
NP_001338222.1-PNMA-1-48	369	XM_034949922.1	3468	7.24e-16	225	91.3	89.583	93.75	48	0	1	48	426	569	3	9597	Pan paniscus	pygmy chimpanzee	PREDICTED: Pan paniscus PNMA family member 6F (PNMA6F), transcript variant X2, mRNA
NP_001338222.1-PNMA-1-48	369	XM_024353184.1	3682	8.93e-107	897	350	78.287	85.32	327	1	43	369	1444	2421	1	9598	Pan troglodytes	chimpanzee	PREDICTED: Pan troglodytes PNMA family member 6F (PNMA6F), transcript variant X1, mRNA
NP_001338222.1-PNMA-1-48	369	XM_024353184.1	3682	7.37e-16	225	91.3	89.583	93.75	48	0	1	48	640	783	1	9598	Pan troglodytes	chimpanzee	PREDICTED: Pan troglodytes PNMA family member 6F (PNMA6F), transcript variant X1, mRNA
NP_001338222.1-PNMA-1-48	369	XM_024353185.1	3732	1.37e-106	897	350	78.287	85.32	327	1	43	369	1494	2471	3	9598	Pan troglodytes	chimpanzee	PREDICTED: Pan troglodytes PNMA family member 6F (PNMA6F), transcript variant X2, mRNA
NP_001338222.1-PNMA-1-48	369	XM_024353185.1	3732	7.81e-16	225	91.3	89.583	93.75	48	0	1	48	690	833	3	9598	Pan troglodytes	chimpanzee	PREDICTED: Pan troglodytes PNMA family member 6F (PNMA6F), transcript variant X2, mRNA
NP_001338222.1-PNMA-1-48	369	XM_030807254.1	1623	1.03e-105	848	331	77.676	86.24	327	1	43	369	643	1620	1	61853	Nomascus leucogenys	northern white-cheeked gibbon	PREDICTED: Nomascus leucogenys paraneoplastic antigen Ma6F (LOC115833301), transcript variant X1, mRNA
NP_001338222.1-PNMA-1-48	369	XM_030807254.1	1623	7.58e-15	216	87.8	85.417	91.67	48	0	1	48	1	144	1	61853	Nomascus leucogenys	northern white-cheeked gibbon	PREDICTED: Nomascus leucogenys paraneoplastic antigen Ma6F (LOC115833301), transcript variant X1, mRNA
NP_001338222.1-PNMA-1-48	369	XM_037728614.1	1831	6.80e-104	842	328	85.204	90.31	196	0	43	238	98	685	2	2715852	Cebus imitator	Panamanian white-faced capuchin	PREDICTED: Cebus imitator paraneoplastic antigen Ma6F-like (LOC119467271), mRNA
NP_001338222.1-PNMA-1-48	369	XM_032264156.1	1644	1.53e-103	834	325	66.452	74.19	310	2	43	342	106	1032	1	9515	Sapajus apella	Tufted capuchin	PREDICTED: Sapajus apella paraneoplastic antigen Ma6F-like (LOC116540600), mRNA
NP_001338222.1-PNMA-1-48	369	XM_026412833.1	1110	1.82e-101	805	314	56.857	68.57	350	2	1	346	1	1044	1	9999	Urocitellus parryii	Arctic ground squirrel	PREDICTED: Urocitellus parryii paraneoplastic antigen Ma6E-like (LOC113199769), mRNA
NP_001338222.1-PNMA-1-48	369	XM_010331286.1	1048	1.05e-99	791	309	80.102	86.22	196	0	43	238	119	706	2	39432	Saimiri boliviensis boliviensis	Bolivian squirrel monkey	PREDICTED: Saimiri boliviensis boliviensis putative paraneoplastic antigen-like protein 6B-like protein (LOC101035763), mRNA
NP_001338222.1-PNMA-1-48	369	XM_010331286.1	1048	5.5	96	41.6	53.488	65.12	43	0	300	342	919	1047	1	39432	Saimiri boliviensis boliviensis	Bolivian squirrel monkey	PREDICTED: Saimiri boliviensis boliviensis putative paraneoplastic antigen-like protein 6B-like protein (LOC101035763), mRNA
NP_001338222.1-PNMA-1-48	369	NM_001354980.2	3294	3.78e-99	839	327	77.370	85.02	327	1	43	369	1056	2033	3	9606	Homo sapiens	human	Homo sapiens PNMA family member 6F (PNMA6F), mRNA
NP_001338222.1-PNMA-1-48	369	NM_001354980.2	3294	2.14e-15	222	90.1	87.500	93.75	48	0	1	48	288	431	3	9606	Homo sapiens	human	Homo sapiens PNMA family member 6F (PNMA6F), mRNA
NP_001338222.1-PNMA-1-48	369	XM_031005727.1	3399	6.02e-99	839	327	77.982	85.93	327	1	43	369	1155	2132	3	9595	Gorilla gorilla gorilla	western lowland gorilla	PREDICTED: Gorilla gorilla gorilla paraneoplastic antigen Ma6F-like (LOC115932062), mRNA
NP_001338222.1-PNMA-1-48	369	XM_031005727.1	3399	4.00e-15	219	89.0	89.583	91.67	48	0	1	48	315	458	3	9595	Gorilla gorilla gorilla	western lowland gorilla	PREDICTED: Gorilla gorilla gorilla paraneoplastic antigen Ma6F-like (LOC115932062), mRNA
NP_001338222.1-PNMA-1-48	369	XM_021720447.1	1325	9.69e-98	787	307	66.529	79.75	242	1	1	238	18	743	3	43179	Ictidomys tridecemlineatus	thirteen-lined ground squirrel	PREDICTED: Ictidomys tridecemlineatus putative paraneoplastic antigen-like protein 6D (LOC110597039), mRNA
NP_001338222.1-PNMA-1-48	369	AC152008.1	35784	4.98e-97	839	327	77.370	85.02	327	1	43	369	6516	5539	-1	9606	Homo sapiens	human	Homo sapiens chromosome X clone LL0XNC01-G0216 map q28, complete sequence
NP_001338222.1-PNMA-1-48	369	AC152008.1	35784	2.62e-15	222	90.1	87.500	93.75	48	0	1	48	7284	7141	-1	9606	Homo sapiens	human	Homo sapiens chromosome X clone LL0XNC01-G0216 map q28, complete sequence
NP_001338222.1-PNMA-1-48	369	AC152997.1	41992	4.99e-97	839	327	77.370	85.02	327	1	43	369	24349	23372	-1	9606	Homo sapiens	human	Homo sapiens chromosome X clone LL0XNC01-B1916 map q28, complete sequence
NP_001338222.1-PNMA-1-48	369	AC152997.1	41992	2.63e-15	222	90.1	87.500	93.75	48	0	1	48	25117	24974	-1	9606	Homo sapiens	human	Homo sapiens chromosome X clone LL0XNC01-B1916 map q28, complete sequence
NP_001338222.1-PNMA-1-48	369	XM_037734276.1	2176	6.51e-97	803	313	61.449	73.33	345	3	43	369	553	1584	1	2715852	Cebus imitator	Panamanian white-faced capuchin	PREDICTED: Cebus imitator paraneoplastic antigen Ma6F-like (LOC119469205), partial mRNA
NP_001338222.1-PNMA-1-48	369	XM_037734276.1	2176	0.047	114	48.5	95.455	100.00	22	0	27	48	1	66	1	2715852	Cebus imitator	Panamanian white-faced capuchin	PREDICTED: Cebus imitator paraneoplastic antigen Ma6F-like (LOC119469205), partial mRNA
NP_001338222.1-PNMA-1-48	369	XM_015128459.2	3342	1.27e-94	808	315	66.766	75.96	337	2	43	369	1078	2085	1	9544	Macaca mulatta	Rhesus monkey	PREDICTED: Macaca mulatta PNMA family member 6F (PNMA6F), mRNA
NP_001338222.1-PNMA-1-48	369	XM_015128459.2	3342	5.28e-15	219	89.0	85.417	93.75	48	0	1	48	370	513	1	9544	Macaca mulatta	Rhesus monkey	PREDICTED: Macaca mulatta PNMA family member 6F (PNMA6F), mRNA
NP_001338222.1-PNMA-1-48	369	XM_012035280.1	3455	2.82e-94	807	315	66.766	75.96	337	2	43	369	1192	2199	1	9531	Cercocebus atys	sooty mangabey	PREDICTED: Cercocebus atys putative paraneoplastic antigen-like protein 6B-like protein (LOC105574397), mRNA
NP_001338222.1-PNMA-1-48	369	XM_012035280.1	3455	5.68e-15	218	88.6	85.417	93.75	48	0	1	48	502	645	1	9531	Cercocebus atys	sooty mangabey	PREDICTED: Cercocebus atys putative paraneoplastic antigen-like protein 6B-like protein (LOC105574397), mRNA
NP_001338222.1-PNMA-1-48	369	XM_037734292.1	3185	4.37e-94	802	313	61.449	73.33	345	3	43	369	952	1983	1	2715852	Cebus imitator	Panamanian white-faced capuchin	PREDICTED: Cebus imitator paraneoplastic antigen Ma6F-like (LOC119469206), mRNA
NP_001338222.1-PNMA-1-48	369	XM_037734292.1	3185	1.34e-16	231	93.6	89.583	95.83	48	0	1	48	322	465	1	2715852	Cebus imitator	Panamanian white-faced capuchin	PREDICTED: Cebus imitator paraneoplastic antigen Ma6F-like (LOC119469206), mRNA
NP_001338222.1-PNMA-1-48	369	XM_024788355.1	3576	9.89e-94	805	314	66.766	75.96	337	2	43	369	1310	2317	2	9545	Macaca nemestrina	pig-tailed macaque	PREDICTED: Macaca nemestrina PNMA family member 6F (PNMA6F), mRNA
NP_001338222.1-PNMA-1-48	369	XM_024788355.1	3576	5.05e-15	219	89.0	85.417	91.67	48	0	1	48	602	745	2	9545	Macaca nemestrina	pig-tailed macaque	PREDICTED: Macaca nemestrina PNMA family member 6F (PNMA6F), mRNA
NP_001338222.1-PNMA-1-48	369	XM_032265185.1	3500	3.10e-93	800	312	61.449	73.62	345	3	43	369	1236	2267	3	9515	Sapajus apella	Tufted capuchin	PREDICTED: Sapajus apella paraneoplastic antigen Ma6F-like (LOC116541203), transcript variant X1, mRNA
NP_001338222.1-PNMA-1-48	369	XM_032265185.1	3500	2.94e-17	236	95.5	89.583	95.83	48	0	1	48	606	749	3	9515	Sapajus apella	Tufted capuchin	PREDICTED: Sapajus apella paraneoplastic antigen Ma6F-like (LOC116541203), transcript variant X1, mRNA
NP_001338222.1-PNMA-1-48	369	XM_032265186.1	3507	3.21e-93	800	312	61.449	73.62	345	3	43	369	1243	2274	1	9515	Sapajus apella	Tufted capuchin	PREDICTED: Sapajus apella paraneoplastic antigen Ma6F-like (LOC116541203), transcript variant X2, mRNA
NP_001338222.1-PNMA-1-48	369	XM_032265186.1	3507	2.86e-17	236	95.5	89.583	95.83	48	0	1	48	613	756	1	9515	Sapajus apella	Tufted capuchin	PREDICTED: Sapajus apella paraneoplastic antigen Ma6F-like (LOC116541203), transcript variant X2, mRNA
NP_001338222.1-PNMA-1-48	369	XM_037989296.1	3320	9.88e-93	795	310	65.875	75.07	337	2	43	369	1065	2072	3	60711	Chlorocebus sabaeus	green monkey	PREDICTED: Chlorocebus sabaeus PNMA family member 6F (PNMA6F), mRNA
NP_001338222.1-PNMA-1-48	369	XM_037989296.1	3320	5.71e-18	242	97.8	93.750	97.92	48	0	1	48	396	539	3	60711	Chlorocebus sabaeus	green monkey	PREDICTED: Chlorocebus sabaeus PNMA family member 6F (PNMA6F), mRNA
NP_001338222.1-PNMA-1-48	369	XM_025862806.1	1565	1.37e-92	759	296	65.652	76.96	230	1	1	225	273	962	3	34884	Callorhinus ursinus	northern fur seal	PREDICTED: Callorhinus ursinus paraneoplastic antigen Ma6F-like (LOC112816348), mRNA
NP_001338222.1-PNMA-1-48	369	XM_023585789.1	1383	2.21e-92	753	294	66.087	80.43	230	1	1	226	106	795	1	9361	Dasypus novemcinctus	nine-banded armadillo	PREDICTED: Dasypus novemcinctus PNMA family member 6F (PNMA6F), mRNA
NP_001338222.1-PNMA-1-48	369	XM_028094393.1	2165	1.25e-90	760	297	66.368	78.48	223	0	3	225	244	912	1	34886	Eumetopias jubatus	Steller sea lion	PREDICTED: Eumetopias jubatus paraneoplastic antigen Ma6F-like (LOC114201622), mRNA
NP_001338222.1-PNMA-1-48	369	XM_028094393.1	2165	7.37e-04	129	54.3	54.545	63.64	77	1	293	369	1300	1524	1	34886	Eumetopias jubatus	Steller sea lion	PREDICTED: Eumetopias jubatus paraneoplastic antigen Ma6F-like (LOC114201622), mRNA
NP_001338222.1-PNMA-1-48	369	XM_023592027.1	1228	2.45e-90	735	287	65.652	79.13	230	1	1	226	20	709	2	9361	Dasypus novemcinctus	nine-banded armadillo	PREDICTED: Dasypus novemcinctus paraneoplastic antigen Ma6F-like (LOC111766818), mRNA
NP_001338222.1-PNMA-1-48	369	XM_023508470.1	1098	5.04e-89	722	282	66.816	80.27	223	1	1	222	1	669	1	30611	Otolemur garnettii	small-eared galago	PREDICTED: Otolemur garnettii PNMA family member 6F (PNMA6F), mRNA
NP_001338222.1-PNMA-1-48	369	XM_030934353.1	1719	1.12e-88	737	288	69.706	77.35	340	3	43	369	709	1716	1	61622	Rhinopithecus roxellana	golden snub-nosed monkey	PREDICTED: Rhinopithecus roxellana paraneoplastic antigen Ma6F-like (LOC115898704), transcript variant X1, mRNA
NP_001338222.1-PNMA-1-48	369	XM_030934353.1	1719	4.03e-16	226	91.7	89.583	93.75	48	0	1	48	1	144	1	61622	Rhinopithecus roxellana	golden snub-nosed monkey	PREDICTED: Rhinopithecus roxellana paraneoplastic antigen Ma6F-like (LOC115898704), transcript variant X1, mRNA
NP_001338222.1-PNMA-1-48	369	XM_027535445.1	1230	1.02e-87	717	280	59.746	76.69	236	2	3	237	13	702	1	30522	Bos indicus x Bos taurus	hybrid cattle	PREDICTED: Bos indicus x Bos taurus PNMA family member 6E (PNMA6E), mRNA
